ProjIndex	ChIndex	ChInfo	ChCtrl	Inj.Freq	Amp1High	AmpLow	Amp2High	Amp2Low	Gain1	AcqGap	AcqCNTHigh	AcqCntLow	TotalDMFreq	DM1	DM2	DM3
393	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
394	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
395	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
396	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
397	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
398	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
399	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
400	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
401	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
402	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
403	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
404	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
405	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
406	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
407	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
408	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
409	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
410	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
411	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
412	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
413	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
414	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
415	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
416	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
417	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
418	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
419	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
420	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
421	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
422	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
423	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
424	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
425	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
426	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
427	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
428	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
429	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
430	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
431	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
432	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
433	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
434	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
435	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
436	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
437	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
438	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
439	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
440	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
441	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
442	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
443	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
444	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
445	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
446	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
447	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
448	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
449	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
450	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
451	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
452	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
453	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
454	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
455	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
456	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
457	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
458	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
459	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
460	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
461	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
462	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
463	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
464	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
465	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
466	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
467	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
468	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
469	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
470	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
471	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
472	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
473	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
474	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
475	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
476	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
477	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
478	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
479	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
480	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
481	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
482	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
483	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
484	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
485	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
486	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
487	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
488	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
489	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
490	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
491	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
492	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
493	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
494	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
495	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
496	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
497	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
498	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
499	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
500	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
501	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
502	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
503	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
504	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
505	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
506	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
507	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
508	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
509	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
510	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
511	0	0	2	5	3	232	3	232	200	1	0	0	0	1	1	1	
0	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
1	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
2	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
3	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
4	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
5	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
6	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
7	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
8	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
9	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
10	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
11	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
12	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
13	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
14	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
15	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
16	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
17	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
18	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
19	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
20	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
21	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
22	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
23	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
24	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
25	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
26	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
27	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
28	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
29	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
30	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
31	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
32	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
33	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
34	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
35	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
36	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
37	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
38	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
39	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
40	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
41	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
42	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
43	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
44	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
45	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
46	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
47	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
48	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
49	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
50	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
51	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
52	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
53	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
54	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
55	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
56	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
57	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
58	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
59	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
60	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
61	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
62	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
63	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
64	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
65	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
66	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
67	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
68	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
69	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
70	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
71	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
72	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
73	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
74	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
75	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
76	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
77	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
78	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
79	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
80	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
81	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
82	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
83	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
84	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
85	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
86	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
87	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
88	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
89	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
90	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
91	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
92	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
93	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
94	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
95	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
96	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
97	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
98	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
99	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
100	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
101	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
102	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
103	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
104	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
105	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
106	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
107	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
108	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
109	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
110	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
111	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
112	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
113	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
114	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
115	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
116	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
117	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
118	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
119	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
120	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
121	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
122	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
123	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
124	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
125	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
126	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
127	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
128	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
129	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
130	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
131	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
132	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
133	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
134	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
135	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
136	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
137	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
138	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
139	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
140	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
141	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
142	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
143	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
144	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
145	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
146	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
147	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
148	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
149	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
150	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
151	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
152	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
153	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
154	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
155	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
156	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
157	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
158	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
159	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
160	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
161	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
162	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
163	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
164	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
165	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
166	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
167	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
168	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
169	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
170	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
171	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
172	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
173	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
174	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
175	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
176	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
177	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
178	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
179	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
180	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
181	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
182	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
183	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
184	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
185	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
186	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
187	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
188	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
189	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
190	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
191	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
192	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
193	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
194	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
195	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
196	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
197	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
198	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
199	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
200	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
201	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
202	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
203	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
204	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
205	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
206	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
207	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
208	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
209	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
210	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
211	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
212	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
213	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
214	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
215	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
216	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
217	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
218	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
219	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
220	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
221	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
222	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
223	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
224	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
225	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
226	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
227	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
228	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
229	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
230	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
231	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
232	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
233	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
234	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
235	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
236	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
237	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
238	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
239	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
240	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
241	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
242	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
243	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
244	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
245	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
246	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
247	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
248	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
249	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
250	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
251	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
252	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
253	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
254	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
255	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
256	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
257	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
258	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
259	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
260	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
261	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
262	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
263	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
264	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
265	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
266	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
267	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
268	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
269	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
270	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
271	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
272	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
273	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
274	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
275	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
276	1	0	3	5	3	232	3	232	200	1	0	0	0	1	1	1	
